#{"t_start": 1754198174.1513555, "env_id": "None"}
r,l,t
50.84061,170,317.38123
46.667805,164,317.465743
102.94081,299,317.654542
56.827717,223,318.662842
73.45807,299,318.812113
69.308426,299,318.993538
57.68165,218,319.111732
90.0942,299,319.262535
46.962543,199,319.36792
69.586716,299,319.521571
79.26769,299,319.681154
83.25076,277,320.74668
78.19735,299,320.890773
81.95772,299,321.046812
80.3625,299,321.198247
87.25683,299,322.349874
43.63405,170,322.43064
87.34317,299,322.581245
58.999466,195,323.468636
74.10045,267,323.612375
113.91467,299,323.788517
52.253925,217,323.897882
52.231663,172,324.007182
74.233734,279,324.157791
52.748783,177,324.24805
75.57727,299,324.405481
81.386116,262,324.540542
42.50842,164,325.503025
41.61424,162,325.580467
73.86144,299,325.732529
90.43505,299,325.900271
66.61392,239,326.025004
85.80222,299,326.179958
72.188354,286,326.341955
106.58953,299,326.499388
109.01193,299,327.56151
84.85278,299,327.720038
71.99915,299,327.890916
99.60256,299,328.050931
77.413445,286,328.19789
96.8478,299,328.34169
48.56217,183,328.4314
54.33314,213,329.377698
76.20175,299,329.525577
56.910343,235,329.64609
58.445637,247,329.767035
74.406105,279,329.939768
62.005,282,330.131199
61.24156,252,330.26012
87.29382,299,330.418282
68.59914,299,331.636889
83.269585,298,331.792691
89.16238,299,331.943094
41.94184,147,332.019072
50.539173,168,332.954189
68.96869,289,333.113672
34.08504,147,333.195401
78.745026,250,333.327078
105.7395,299,334.29259
96.00444,299,334.459154
55.6358,186,334.56068
81.03989,299,334.714821
105.104645,299,334.871081
57.426155,231,334.993466
65.36639,233,335.110785
57.762585,214,335.230072
81.9821,299,336.303404
63.849514,270,336.45219
41.672104,171,336.538666
34.468952,175,336.636703
53.895454,247,336.773862
89.4647,299,336.934097
77.1997,299,337.087614
100.407906,299,337.251049
104.85578,299,338.343045
92.7921,299,338.508231
58.58188,260,338.648457
63.48452,233,338.768636
80.629524,299,338.925738
71.09713,299,339.083933
74.8687,260,339.227191
65.96181,286,339.373186
59.95008,237,340.356248
90.53508,299,340.512805
95.17509,283,340.67168
76.98185,299,340.831784
50.154488,208,340.935033
70.913826,251,341.065358
96.03843,299,341.212105
64.52321,246,342.239513
92.30367,299,342.393165
116.89064,299,342.556277
80.14435,299,343.960014
88.3675,299,344.123688
55.834465,227,344.253482
77.05065,299,344.427463
75.66422,299,345.429869
65.75951,232,345.56372
37.724766,155,345.652799
105.169716,299,345.837683
60.310833,199,345.94609
91.513596,299,346.102031
103.62525,299,346.261627
90.19808,299,346.41811
86.59096,299,347.48888
59.370163,272,347.633973
102.83959,299,347.797964
59.18365,251,347.942978
94.41375,299,348.106937
84.53924,299,348.26766
80.15067,299,348.496382
31.767666,140,348.629147
75.8179,299,349.762054
115.401276,299,349.923928
62.410923,233,350.047734
47.592182,200,350.157119
58.629932,223,350.267839
52.559345,255,350.397736
68.71582,295,350.555377
61.708576,299,350.719706
77.021904,252,351.991472
87.85639,299,352.182883
88.136154,299,352.380327
76.90298,299,352.565842
62.081047,268,352.730227
71.54963,299,352.943658
93.16378,299,353.118783
70.846214,299,354.204108
83.09001,299,354.374657
54.97572,200,355.607837
65.15864,299,355.762584
98.85312,299,355.924396
99.469734,299,356.090118
43.381992,180,356.200486
54.178986,232,356.341886
97.30409,299,357.476355
44.698444,220,357.593249
81.57308,299,357.77323
89.312836,299,357.957511
91.10849,291,358.116947
90.82553,299,358.276356
88.62202,299,358.428567
103.2802,299,360.098865
85.15874,295,360.345012
80.069046,298,360.606139
103.219795,299,360.802186
81.26497,299,360.969892
83.19961,299,361.137221
58.334465,216,361.258939
70.0396,297,362.433671
80.50983,299,362.598076
66.384705,299,362.765419
100.97522,299,362.941632
72.51566,281,363.131809
67.59545,245,363.359625
59.44883,215,363.485223
97.82053,299,364.655718
71.601555,266,364.811857
113.7986,299,364.971321
67.14345,253,365.111062
82.49708,299,365.277002
126.19287,299,365.451005
74.2258,260,365.604663
89.68354,299,365.779847
88.953285,299,368.568885
65.45701,266,368.719257
74.96998,299,368.883366
99.911674,294,369.033418
93.05816,299,369.202233
65.48195,258,369.337216
75.63676,299,369.505903
67.9396,246,370.530051
90.050545,299,370.69977
82.26349,254,370.838672
71.505455,299,370.992014
45.25517,238,371.132873
97.6129,299,371.297699
85.22244,299,371.448911
61.808712,250,372.50754
82.19927,299,372.676192
41.11899,153,372.76628
87.180275,299,372.93067
64.82817,262,373.071698
119.20206,299,373.231017
32.74284,135,373.304601
93.47823,298,373.48311
92.573326,299,374.719444
82.86106,299,374.885126
73.54823,250,375.042766
81.14973,275,375.200603
50.449505,163,375.30102
53.629185,244,375.446618
92.602684,299,375.656103
95.57448,299,375.832839
78.38082,299,376.999446
59.499622,235,377.12311
96.5493,299,377.28832
33.861355,120,377.349761
83.94269,299,377.506319
79.86425,299,377.670167
91.404686,299,377.843875
47.629517,189,377.951159
72.68664,299,380.470068
84.74263,299,380.635562
98.421104,299,380.808479
68.25274,299,380.980547
59.0283,299,381.152309
72.95916,270,381.318209
59.00773,238,381.458942
83.30381,299,382.493321
93.21248,299,382.730372
54.052345,235,382.860482
88.05609,299,383.018464
72.09446,278,383.17263
56.488083,299,383.338719
77.08204,299,383.539481
56.096695,213,383.657259
81.428894,298,384.836274
94.638916,299,384.99131
79.82986,299,385.145169
90.41415,299,385.308541
102.541985,299,385.457545
76.70515,299,385.627988
81.64741,299,386.733759
108.00505,299,386.926803
81.03339,299,387.098842
52.480114,181,387.2136
90.785225,299,387.377083
74.745804,299,387.559648
77.2013,299,387.719181
71.812386,299,387.882612
70.217995,299,389.227934
55.59906,263,389.375837
92.462135,299,389.556813
82.64881,299,389.721149
73.82441,299,389.879634
65.72234,297,390.04546
86.03404,292,391.283782
97.63316,299,392.298088
77.729485,299,392.468168
58.81259,299,392.701569
77.2538,299,392.865621
91.54923,299,393.053029
48.889,221,393.172687
94.13284,299,393.341185
46.736435,152,394.395291
107.46582,299,394.564534
89.1176,299,394.72427
44.274364,160,394.816507
81.04173,299,394.996873
67.913025,276,395.153485
95.02852,299,395.328442
99.952,299,395.492575
81.99153,299,396.670553
76.24823,299,396.829653
65.327995,226,397.016187
73.51514,256,397.186109
87.53548,299,397.345136
54.405373,223,397.465158
88.54883,299,397.634216
111.06265,299,398.875232
97.10877,299,399.032444
93.96865,299,399.203817
85.76712,299,399.375724
87.38469,299,399.542963
64.19387,232,399.665231
71.95975,299,399.832649
48.55561,193,399.940334
88.23032,299,400.994354
65.67066,221,401.112576
47.169983,222,401.222394
125.803665,299,401.391573
74.680916,299,401.563229
76.28333,299,402.900604
72.849464,299,403.059971
99.65994,299,404.10176
72.716484,299,404.279081
125.8922,299,404.450415
83.184906,299,404.610182
87.709305,299,404.771624
47.8225,185,404.866694
90.71189,299,405.047822
81.8916,299,406.225192
78.474754,299,406.386841
81.91247,299,406.563793
85.43864,299,406.740311
81.98414,273,406.913969
111.55126,299,407.090839
102.951744,299,407.261173
101.88045,299,408.407217
40.133404,180,408.503692
70.55435,285,408.649644
70.22201,274,408.795743
78.56088,299,408.981216
35.900417,140,409.06961
108.09233,299,409.22927
58.11482,253,409.36525
82.36948,299,410.468927
81.34318,299,410.634395
77.16267,299,410.797523
34.484955,127,410.864964
117.21786,299,411.034763
63.981575,220,411.159242
64.92254,241,411.284732
82.99934,299,411.459132
92.45546,299,412.572164
65.93555,245,412.724762
68.78407,248,412.862752
77.421814,299,413.022074
94.41472,299,413.184351
79.59118,299,414.845989
96.18249,299,415.014039
76.93234,285,416.06368
80.418236,299,416.233433
40.461998,194,416.345945
40.94322,155,416.43004
87.845764,299,416.608068
82.76966,299,416.785005
79.60674,299,416.960911
53.49231,242,417.096654
110.93062,299,418.235731
78.6009,299,418.424542
76.40066,294,418.598989
84.53687,299,418.76182
77.68254,295,418.912498
54.720318,212,419.025698
99.064995,299,419.180635
58.585506,256,420.323975
78.68384,299,420.485602
39.99345,179,420.580164
94.27098,299,420.740392
50.562004,174,420.839076
83.42005,299,421.007715
79.313896,295,421.17848
65.577545,287,421.331664
83.15431,299,422.471617
79.27009,299,422.648853
66.702446,246,422.78262
71.9068,279,422.941343
80.82335,299,423.112838
122.91918,299,423.274462
87.50701,299,423.463174
90.38957,299,424.615415
102.87057,299,424.802942
71.63158,261,424.951442
54.830406,212,425.075696
78.54011,252,425.207043
88.95183,299,426.990875
58.68737,243,427.12283
59.743122,225,427.252263
106.08377,299,428.301244
92.92579,299,428.463859
99.89414,278,428.64735
91.72221,299,428.81849
76.008385,266,428.96457
59.805172,222,429.088504
65.27307,239,429.228548
58.67903,239,429.3568
112.699715,299,430.433351
95.927765,299,430.607779
74.25741,299,430.77895
85.84,299,430.929178
74.642136,272,431.074863
75.19536,299,431.236638
75.53283,299,431.398523
62.84045,226,432.460592
71.41952,262,432.608223
68.55892,265,432.751347
76.66148,299,432.913333
87.900185,299,433.133884
38.282345,173,433.234089
54.37282,181,433.338187
95.48052,299,433.510777
80.30429,299,434.511688
66.625275,283,434.662827
90.89868,299,434.816979
93.09644,299,434.983254
89.240746,299,435.15206
80.68953,299,435.317417
84.414055,299,435.479757
123.504684,299,436.590843
87.571266,299,436.755734
63.55223,246,436.893382
72.265564,285,438.311819
88.88632,299,438.496103
49.90262,170,438.599276
64.15075,206,438.705719
49.311302,232,438.826471
92.9843,299,439.887558
85.22295,299,440.053922
84.816605,299,440.219959
104.10119,299,440.395235
72.780304,299,440.590524
98.08364,299,440.751421
93.97282,299,440.905244
113.28759,299,441.974895
91.69429,299,442.130026
74.03806,292,442.288037
82.198006,299,442.445136
59.32545,252,442.594497
55.701294,220,442.712199
98.56681,299,442.864333
84.30169,299,443.916882
107.79011,299,444.079592
55.803383,228,444.205459
81.350525,299,444.385985
141.01889,299,444.560911
105.97717,299,444.750728
60.432316,234,444.878961
95.319466,299,446.004696
103.84202,299,446.18252
65.43075,299,446.355119
69.08099,299,446.521305
85.72347,299,446.737505
45.739574,184,446.849211
89.83527,299,447.029369
91.82696,299,447.203886
78.894226,299,448.432033
91.30341,299,448.601846
71.04806,278,450.110593
80.41413,299,450.278821
106.98729,299,450.43759
82.41325,299,450.595421
75.51224,299,451.599389
88.62387,299,451.76848
85.08747,299,451.921883
88.267166,299,452.087514
55.826935,299,452.243052
91.07369,299,452.392498
95.839836,299,452.548287
81.01763,299,453.6676
94.698875,299,453.82895
85.146515,299,453.991856
87.08278,299,454.179253
86.614494,299,454.348238
101.060905,299,454.528408
79.16953,292,454.703465
104.372375,299,455.91439
98.17145,299,456.065814
77.16335,299,456.232856
58.800465,212,456.347484
74.03978,299,456.509728
70.49379,236,456.648865
81.6512,299,456.821551
102.572,299,456.986333
71.40911,240,458.220193
86.94371,299,458.384382
77.67159,280,458.535483
59.224873,222,458.660614
78.0272,299,458.828396
43.378044,156,458.919687
74.14145,278,459.065615
82.105064,299,460.217885
67.80983,270,460.376452
80.93323,293,462.085361
115.7342,299,462.235417
69.79439,299,462.435581
83.43379,299,462.652815
49.48893,221,462.79453
84.37461,299,462.982543
89.84542,299,464.172897
82.017685,294,464.340792
72.261925,249,464.472845
35.116135,162,464.560686
64.6183,244,464.691941
72.27723,299,464.85791
81.760056,299,465.014786
75.91427,299,466.123041
77.86039,299,466.279338
81.66509,299,466.434736
72.750916,299,466.593608
87.096405,299,466.778969
101.618385,299,466.938824
65.32023,299,467.09353
50.894997,227,468.118856
75.41397,299,468.288042
60.463844,299,468.443984
39.369587,245,468.575402
78.91567,284,468.731332
99.09211,299,468.892858
91.61651,299,469.050814
59.364697,299,469.212145
47.528206,222,470.258924
116.502266,299,470.41292
76.87845,299,470.571569
83.80339,299,470.729903
84.79275,299,470.905492
84.1243,254,471.054901
74.425575,299,471.216489
84.14699,299,473.447001
82.1995,299,473.603247
72.716255,299,473.763488
88.42003,299,473.922899
110.486435,299,474.09523
91.18826,299,474.255927
70.32805,299,474.420058
53.259148,215,475.36937
80.98605,299,475.521314
65.52279,287,475.688573
94.147545,299,475.839142
97.86866,299,476.002407
84.42261,299,476.16155
49.823715,184,476.263307
52.484035,178,476.360381
72.59825,299,477.448694
57.760334,249,477.584241
67.78393,299,477.74433
35.554913,136,477.816529
90.285446,299,477.969882
86.51491,299,478.139615
75.836815,299,478.300873
82.24212,299,479.390047
85.845276,299,479.550954
89.459656,296,479.714169
72.342224,299,479.874393
100.23668,299,480.031916
64.70318,250,480.176232
79.06741,299,480.335326
73.225655,299,481.413257
89.354385,299,481.565693
59.48317,251,481.693439
87.5921,299,481.854179
62.031345,253,482.000502
60.553246,299,482.15399
85.52962,299,482.322697
122.42924,299,484.789292
114.024155,299,484.943376
102.29757,299,485.11475
65.792305,222,485.232203
82.397224,299,485.38201
91.45625,299,485.540765
109.47244,299,485.69681
54.236294,226,485.821093
81.457214,299,486.924811
94.79576,299,487.072292
72.002785,299,487.231766
75.362915,289,487.38614
83.79861,299,487.550962
94.01944,299,487.709076
68.906105,258,487.836636
110.25984,299,488.894114
90.645256,299,489.052867
105.60465,299,489.224028
101.084366,299,489.39006
77.77151,299,489.551036
85.37968,299,489.716533
81.611374,299,489.883329
80.14708,299,491.061224
100.76623,299,491.227174
89.702126,299,491.389808
89.442604,299,491.554527
94.07987,299,491.738259
62.618065,283,491.886803
81.12987,299,493.199633
97.35123,299,493.421441
84.91069,299,493.630238
101.53639,299,493.836446
89.29481,299,494.03001
82.852486,278,494.211197
70.72127,282,495.881066
93.85081,299,496.86217
94.32048,299,497.041004
91.78035,299,497.20388
57.19404,208,497.328682
56.425068,225,497.456072
124.060135,299,497.606606
93.408424,299,497.783015
84.431465,299,497.951206
45.599953,205,498.99038
85.29806,279,499.137681
107.43193,299,499.308862
79.90549,297,499.481554
61.048325,290,499.633778
41.38718,151,499.727445
100.04496,299,499.891255
78.41181,299,500.06515
68.46299,215,501.117241
66.39515,231,501.242879
40.58673,178,501.339781
53.790657,216,501.455775
95.02422,299,501.623058
95.36527,299,501.799637
105.14567,299,501.960354
76.26298,238,502.084291
78.356766,299,503.155961
65.9635,268,503.310673
50.696945,200,503.439961
70.649605,299,503.612004
100.040886,299,503.780188
82.64551,299,503.950331
66.28951,261,504.092716
91.45798,299,505.30153
92.53757,299,505.471421
85.56096,299,505.641227
67.63575,249,505.783786
101.603485,299,505.95408
83.97684,299,507.536224
76.3021,238,507.665232
72.45774,291,508.802451
78.64504,299,508.99768
91.646736,299,509.176241
95.66609,299,509.353923
101.04121,299,509.549736
82.4734,299,509.730203
87.008354,299,509.904352
40.736294,166,509.997169
92.0586,297,511.227344
104.50015,299,511.400703
68.62597,277,511.569666
98.039566,299,511.733933
68.78422,299,511.898101
100.8921,299,512.064052
54.402416,229,512.184362
67.855896,238,513.414587
65.853966,243,513.561711
64.82049,283,513.725352
62.526245,242,513.866297
91.347466,299,514.037908
54.079628,188,514.142408
61.84527,250,514.282584
84.32382,299,514.44888
86.584946,299,515.492682
93.15777,299,515.657816
96.01381,299,515.825673
84.51492,299,515.980039
63.212017,222,516.104937
97.6543,299,516.266928
74.89749,297,516.41728
112.81978,299,517.484846
85.69313,299,517.646532
118.79134,299,517.811906
59.300243,218,517.925852
75.58679,299,518.088701
70.90985,274,519.582395
97.041176,299,519.752208
88.00599,299,520.697742
70.7267,282,520.853322
62.04057,236,520.977189
77.54911,299,521.140407
118.8232,299,521.298082
53.59824,216,521.423124
64.06324,249,521.550472
71.52031,266,521.700193
93.07222,299,522.896852
91.75195,299,523.06565
69.18521,273,523.216302
74.86544,299,523.387171
103.11168,299,523.552054
61.884796,223,523.667888
66.33326,293,523.862171
31.91911,129,523.943021
105.76664,299,525.034497
35.568905,147,525.110083
71.85856,299,525.266229
67.42812,269,525.423119
59.771,240,525.550236
49.986286,178,525.651361
97.36734,299,525.841678
71.984634,268,525.992867
66.51105,299,527.093012
61.365974,299,527.245681
85.63312,299,527.406569
101.57331,299,527.572696
76.85825,247,527.716515
89.6644,299,527.879656
62.571938,236,528.013766
71.41961,299,529.132228
81.578445,299,529.304816
117.017166,299,529.462037
82.08729,299,529.630141
45.97276,190,530.906423
44.90225,189,531.01268
72.344505,280,531.175151
91.3045,299,531.323923
94.043076,299,532.288894
90.711105,299,532.446733
71.36072,276,532.597631
95.75475,299,532.765217
68.45607,299,532.918417
82.09974,299,533.077161
97.81241,299,533.258182
94.83942,299,534.353698
99.72681,299,534.508015
65.85364,262,534.654959
71.33242,299,534.813684
70.445,299,535.007576
60.61579,228,535.129039
55.871784,257,535.260086
72.35736,258,536.323752
74.725464,299,536.522281
74.76694,299,536.684321
71.161514,299,536.853939
109.41891,299,537.034193
103.32598,299,537.206138
44.721455,168,537.302917
78.53219,299,538.514318
78.56769,299,538.689368
74.11486,240,538.819281
87.53791,291,538.986259
84.02509,299,539.158835
82.81695,299,539.320254
96.51912,299,539.482315
96.02801,299,539.652654
46.073174,206,540.805321
80.41155,299,540.963264
66.95241,237,541.088586
102.66038,299,542.321478
77.86733,267,542.471127
46.893974,149,542.553759
112.43732,299,542.73323
92.33687,296,542.897754
81.98402,299,543.904247
76.77887,299,544.060691
87.88918,299,544.231511
75.896545,287,544.376136
82.01194,299,544.544561
97.38743,299,544.725495
92.50186,299,545.925783
93.06698,299,546.088814
76.37259,280,546.240157
94.26401,299,546.436821
43.092976,152,546.523763
91.838974,299,546.693685
48.539673,204,546.821538
52.16402,186,546.921333
59.073586,213,547.03126
64.47264,245,548.04652
78.84618,299,548.210397
64.16887,267,548.372038
90.567535,299,548.542987
58.13811,226,548.673082
87.704346,299,548.83254
62.454075,237,548.96271
74.72187,299,549.964003
81.944695,299,550.128089
66.89658,299,550.290462
72.57482,299,550.458233
97.04892,299,550.610871
77.53907,292,550.759322
84.94091,299,550.92281
69.277275,287,551.977596
74.30366,299,552.154282
67.19985,293,553.466011
88.38573,299,553.636274
