#{"t_start": 1754811304.1796522, "env_id": "None"}
r,l,t
280.85083,299,1259.455823
279.34314,299,1259.74527
285.18512,299,1260.069471
280.42426,299,1260.418495
285.99857,299,1260.707542
278.4158,299,1260.998346
284.21005,299,1261.393473
272.60962,299,1261.731574
284.1768,299,1262.058883
284.44046,299,1262.3454
285.0089,299,1263.436411
287.1291,299,1263.760237
276.11743,299,1264.135177
284.67456,299,1264.498113
281.3346,299,1264.808902
285.74435,299,1265.112731
281.0067,299,1265.415336
285.99222,299,1265.689799
283.95087,299,1266.014133
279.33838,299,1266.340964
287.75952,299,1266.64572
285.98438,299,1266.94303
278.4954,299,1267.261329
281.99286,299,1268.386445
283.50363,299,1268.681912
286.49167,299,1268.973911
279.81384,299,1269.301272
282.80658,299,1269.679248
279.52985,299,1270.070302
276.4125,299,1270.371645
284.86826,299,1270.688589
281.70938,299,1270.994134
285.9732,299,1271.279458
287.05844,299,1271.568685
279.63116,299,1271.84552
282.86588,299,1272.143661
282.67267,299,1272.420386
285.06857,299,1273.523871
284.4984,299,1273.84073
281.44843,299,1274.153966
271.89648,299,1274.507893
283.2257,299,1274.814587
282.3579,299,1275.087524
279.4467,299,1275.379792
284.946,299,1275.681963
284.32703,299,1275.984804
288.493,299,1276.296027
283.07098,299,1276.604815
285.11258,299,1276.91595
284.22116,299,1277.187179
280.51178,299,1277.467942
271.65155,299,1278.512975
280.76114,299,1278.805717
273.84927,299,1279.107743
278.82065,299,1279.425213
281.50363,299,1279.692435
284.24017,299,1280.025126
271.7724,299,1280.348323
280.10947,299,1280.688774
286.0343,299,1280.995842
283.87695,299,1281.293033
283.8406,299,1281.570286
283.38547,299,1281.891274
283.55664,299,1282.198122
281.82968,299,1283.225339
284.50848,299,1284.844761
282.08273,299,1285.144543
284.92596,299,1285.407716
281.8366,299,1285.685762
283.884,299,1286.009951
284.44223,299,1286.310141
274.391,299,1286.635748
284.26434,299,1286.916408
283.91757,299,1287.23685
286.65796,299,1287.546641
284.24234,299,1287.854584
278.4718,299,1288.128557
272.8274,299,1288.434632
278.8637,299,1289.552984
283.99237,299,1289.838823
275.2091,299,1290.138486
285.481,299,1290.467437
284.9708,299,1290.755193
288.65665,299,1291.08256
281.74567,299,1291.374805
286.52133,299,1291.737162
284.09198,299,1292.020098
283.1406,299,1292.322245
276.91092,299,1292.633274
281.90887,299,1292.953489
282.95264,299,1293.293036
279.54205,299,1293.57927
283.28754,299,1294.764461
288.29773,299,1295.031915
283.98578,299,1295.32388
289.3243,299,1295.621558
286.18085,299,1295.952981
282.24722,299,1296.309046
286.2204,299,1296.650205
283.9193,299,1296.961319
284.64856,299,1297.366693
279.15405,299,1297.682483
285.45157,299,1297.999838
288.51624,299,1298.302703
289.15048,299,1298.61117
282.76672,299,1298.929239
283.06918,299,1300.247135
282.86743,299,1300.595536
282.15662,299,1301.196665
284.29474,299,1301.613141
277.96014,299,1301.913278
275.00555,299,1302.225292
287.0253,299,1302.553748
279.82288,299,1302.906426
275.49606,299,1303.229108
283.72464,299,1303.598201
276.92053,299,1303.930131
285.07208,299,1304.230244
285.4815,299,1304.500165
283.35904,299,1305.767709
275.78903,299,1306.128812
288.0551,299,1306.442519
285.61218,299,1306.7922
281.11438,299,1307.102251
284.88657,299,1307.391443
278.25723,299,1307.698231
286.0355,299,1308.041048
285.15933,299,1308.386377
285.91476,299,1308.701887
283.28662,299,1309.037035
283.7068,299,1309.390802
289.1426,299,1309.821889
287.9112,299,1311.602967
282.41763,299,1312.760345
271.5187,299,1313.09169
283.0976,299,1313.394941
278.27542,299,1313.741932
271.00003,299,1314.040885
280.34122,299,1314.385245
285.64777,299,1314.715252
278.36588,299,1315.032815
283.67447,299,1315.287115
283.58887,299,1315.570946
283.32956,299,1315.919736
277.4083,299,1316.212308
290.4058,299,1316.50008
272.97284,299,1316.784667
283.3094,299,1317.948472
289.74374,299,1318.29655
285.6727,299,1318.800056
280.5233,299,1319.239258
276.86636,299,1319.548301
282.3792,299,1319.915463
282.11566,299,1320.283058
286.6085,299,1320.613616
282.75974,299,1320.953308
287.19797,299,1321.275461
285.05612,299,1321.567086
285.41473,299,1321.880177
278.4104,299,1322.162078
285.61548,299,1323.343842
280.4829,299,1323.672048
286.29492,299,1323.95801
284.51584,299,1324.225344
289.66583,299,1324.540687
278.90176,299,1324.881654
286.30392,299,1325.230171
286.9943,299,1325.529303
277.96198,299,1325.812895
276.6244,299,1326.100822
282.0589,299,1326.415377
278.843,299,1326.701891
289.87204,299,1326.986758
282.46048,299,1327.309926
285.46902,299,1328.485131
278.27222,299,1328.799871
284.11868,299,1329.136904
277.54233,299,1329.42256
275.0694,299,1329.72087
282.69196,299,1330.016158
281.91858,299,1330.327999
288.1802,299,1330.639723
282.81296,299,1330.929242
283.92752,299,1331.201457
284.31427,299,1331.531645
286.13483,299,1331.818408
286.83005,299,1332.084148
279.52896,299,1332.378805
286.89993,299,1333.403087
284.1822,299,1333.713904
282.57535,299,1333.999731
276.577,299,1334.310444
277.44724,299,1334.635644
284.86047,299,1334.917886
286.41776,299,1335.192077
285.6668,299,1335.479753
278.46356,299,1335.836601
278.89325,299,1336.147106
276.52725,299,1337.849777
284.7109,299,1338.166505
275.53873,299,1338.468667
282.6807,299,1339.503624
278.16837,299,1339.802999
281.26202,299,1340.108798
276.47992,299,1340.42843
285.4511,299,1340.735641
279.76657,299,1341.081154
281.12527,299,1341.408804
286.12906,299,1341.79975
275.83572,299,1342.132072
282.93393,299,1342.592164
281.8271,299,1342.964737
284.52295,299,1343.262014
274.6244,299,1343.557616
287.69672,299,1343.846367
286.3536,299,1345.121768
278.59872,299,1345.503414
280.4991,299,1345.90601
289.84854,299,1346.249957
281.2144,299,1346.653379
280.31113,299,1346.966494
280.0279,299,1347.244265
285.17398,299,1347.628943
286.15292,299,1347.936484
281.27393,299,1348.225639
286.17035,299,1348.597191
286.33273,299,1348.93609
286.4063,299,1349.253711
283.92236,299,1349.613088
283.5193,299,1350.870132
278.04517,299,1351.273708
283.87686,299,1351.606335
283.47354,299,1351.919881
278.75858,299,1352.215635
285.11804,299,1352.495289
285.30734,299,1352.79143
284.18137,299,1353.148081
280.35052,299,1353.460345
273.98602,299,1353.758797
278.54572,299,1354.055835
285.41238,299,1354.335067
279.94583,299,1354.706362
282.66623,299,1355.039735
282.65915,299,1356.300955
287.2205,299,1356.579456
283.13742,299,1356.866262
281.95053,299,1357.166706
280.59756,299,1357.483191
278.53986,299,1357.78353
284.9435,299,1358.085536
288.80112,299,1358.387058
281.6384,299,1358.701927
273.52542,299,1359.084833
271.71088,299,1359.480294
281.60684,299,1359.80324
277.4084,299,1360.147093
280.80652,299,1361.272754
274.15182,299,1361.596448
287.46188,299,1361.907351
286.42514,299,1362.188304
285.52426,299,1362.523593
287.70654,299,1362.848401
283.16165,299,1363.150095
280.2364,299,1363.475009
280.89917,299,1363.790596
282.42142,299,1365.731481
284.36664,299,1366.149345
283.12112,299,1366.460827
276.1615,299,1366.774243
278.19424,299,1367.056341
276.03418,299,1368.077062
286.358,299,1368.362951
274.65036,299,1368.692056
284.52573,299,1369.035239
281.6109,299,1369.332311
286.8411,299,1369.663521
283.46567,299,1369.981681
287.31375,299,1370.259889
285.84662,299,1370.541337
283.99124,299,1370.810691
282.73413,299,1371.131701
282.28836,299,1371.420997
287.83334,299,1371.75505
287.1671,299,1372.103148
287.55444,299,1373.196568
277.3508,299,1373.482695
287.39697,299,1373.800861
276.19308,299,1374.09708
285.1011,299,1374.401736
281.88104,299,1374.698283
279.58252,299,1375.007333
275.7668,299,1375.301924
281.59445,299,1375.590956
285.19888,299,1375.908493
281.8261,299,1376.212681
280.16632,299,1376.488712
283.64996,299,1376.771798
288.19644,299,1378.053338
285.45364,299,1378.36664
288.5461,299,1378.742051
282.10263,299,1379.047611
287.1943,299,1379.35646
284.12695,299,1379.670565
285.28024,299,1380.017315
285.38214,299,1380.369073
274.34268,299,1380.670076
285.36655,299,1380.952766
278.77405,299,1381.251971
276.09372,299,1381.579935
286.58133,299,1381.855179
275.8001,299,1382.183086
286.73587,299,1383.321246
276.55542,299,1383.6557
278.22464,299,1383.97521
280.1338,299,1384.284182
282.68854,299,1384.612373
279.9966,299,1384.875779
282.0528,299,1385.178692
278.5028,299,1385.484859
283.9204,299,1385.820484
283.43866,299,1386.146638
278.25632,299,1386.432741
281.73523,299,1386.728221
281.02588,299,1387.000014
282.48267,299,1387.341159
283.10724,299,1388.43656
280.99973,299,1388.759365
282.55795,299,1389.081489
286.6155,299,1389.423859
288.23874,299,1389.729031
283.34305,299,1390.009691
282.8925,299,1390.28817
283.94498,299,1391.94562
277.2035,299,1392.26704
283.49518,299,1392.591136
279.26843,299,1392.915468
284.5032,299,1393.235128
287.59222,299,1393.581838
279.7307,299,1394.649969
281.36484,299,1394.9643
286.1676,299,1395.301034
279.11835,299,1395.594606
284.16312,299,1395.925214
284.43823,299,1396.251652
277.15475,299,1396.590796
282.43173,299,1396.876641
287.8884,299,1397.239559
285.87476,299,1397.601048
285.72043,299,1397.933497
280.22382,299,1398.242641
278.3281,299,1398.581723
276.9563,299,1398.907981
290.438,299,1400.044948
286.9336,299,1400.33781
282.8635,299,1400.700174
278.71265,299,1401.001494
277.23767,299,1401.327987
289.00427,299,1401.648033
282.04922,299,1401.950057
271.5279,299,1402.279233
282.51804,299,1402.609347
281.9858,299,1402.917559
283.34442,299,1403.226774
283.59396,299,1403.554739
285.68082,299,1403.872923
279.899,299,1404.189718
278.4614,299,1405.336433
280.14746,299,1405.637227
287.7327,299,1405.973436
277.23865,299,1406.281729
285.86606,299,1406.581176
281.2224,299,1406.931979
285.6615,299,1407.254627
284.4867,299,1407.552678
285.88803,299,1407.962822
284.53912,299,1408.325988
285.47717,299,1408.653213
279.7817,299,1408.976367
289.81488,299,1409.290125
286.31448,299,1409.59162
281.7987,299,1410.748037
282.55795,299,1411.050257
284.86084,299,1411.3535
284.07278,299,1411.684994
285.94073,299,1411.999882
276.31094,299,1412.361063
274.85663,299,1412.656889
282.94107,299,1412.962396
280.6162,299,1413.290532
282.79578,299,1413.608169
284.84094,299,1413.945854
272.48566,299,1414.285897
287.08948,299,1414.547538
281.0797,299,1415.657111
283.59467,299,1415.954666
288.79208,299,1416.31982
280.7236,299,1416.670038
285.83682,299,1416.996346
280.8708,299,1417.31525
286.0208,299,1418.9354
281.60635,299,1419.236066
287.91516,299,1419.566795
281.81677,299,1419.850059
280.6761,299,1420.146698
285.79736,299,1420.42104
281.69742,299,1420.714332
284.50153,299,1420.985179
283.83322,299,1421.989009
285.78577,299,1422.33069
282.18127,299,1422.624795
282.80756,299,1422.91812
286.21536,299,1423.202752
286.75485,299,1423.510781
280.7654,299,1423.796827
287.7628,299,1424.087454
274.01605,299,1424.399939
283.85342,299,1424.695219
285.14734,299,1425.002295
284.4527,299,1425.301031
280.49878,299,1425.644161
286.75034,299,1425.93429
288.56476,299,1427.050732
288.29172,299,1427.347885
284.64017,299,1427.649765
286.024,299,1427.987018
279.7553,299,1428.387107
283.67468,299,1428.724689
289.59338,299,1429.103437
280.98413,299,1429.429774
282.00708,299,1429.749911
287.59067,299,1430.033872
282.97025,299,1430.347664
283.60553,299,1430.662713
283.63916,299,1430.965196
280.1699,299,1432.181489
285.81088,299,1432.510781
287.30478,299,1432.839447
280.82205,299,1433.148462
280.67535,299,1433.510416
284.63712,299,1433.81687
284.66763,299,1434.124627
279.03098,299,1434.431611
287.3042,299,1434.740466
280.28763,299,1435.132758
288.39963,299,1435.463109
285.2352,299,1435.757276
283.62125,299,1436.073363
284.51453,299,1436.362881
286.61707,299,1437.613417
278.40463,299,1437.91547
282.26917,299,1438.241991
283.49255,299,1438.544895
289.70325,299,1438.882542
286.31094,299,1439.185449
277.10077,299,1439.505658
284.06198,299,1439.810234
282.15225,299,1440.102975
282.9411,299,1440.408298
284.2755,299,1440.747102
283.9544,299,1441.080376
278.1017,299,1441.582749
277.98297,299,1441.918426
284.80798,299,1443.086005
273.69006,299,1443.407298
283.34335,299,1443.698565
285.30545,299,1444.022526
286.42606,299,1445.795022
286.7409,299,1446.140889
276.73383,299,1446.470808
287.21625,299,1446.772209
289.20895,299,1447.186645
281.20856,299,1447.496269
282.1965,299,1447.807307
283.49698,299,1448.162356
285.9668,299,1448.45165
278.15784,299,1449.46721
286.49512,299,1449.782948
285.9093,299,1450.082716
287.5562,299,1450.375511
282.88467,299,1450.680338
286.611,299,1450.971514
277.99704,299,1451.33288
288.43277,299,1451.63405
282.12897,299,1451.941623
283.54767,299,1452.222578
286.11978,299,1452.51073
286.19617,299,1452.841767
274.28888,299,1453.169325
288.4598,299,1453.441412
280.09024,299,1454.56632
284.15512,299,1454.847537
288.65714,299,1455.182432
286.8117,299,1455.497635
286.91428,299,1455.800726
280.505,299,1456.115281
290.28568,299,1456.404312
277.21902,299,1456.699098
285.90457,299,1456.983069
286.20557,299,1457.271287
287.6028,299,1457.546328
284.95596,299,1457.873525
287.9883,299,1458.192708
280.44357,299,1458.511302
285.4619,299,1459.537069
290.60538,299,1459.871163
284.28677,299,1460.20129
282.79892,299,1460.489272
282.9561,299,1460.80459
279.1783,299,1461.087721
288.70346,299,1461.424455
288.9729,299,1461.694376
285.47757,299,1462.004067
280.67032,299,1462.317273
286.10666,299,1462.613969
280.91013,299,1462.941229
287.81995,299,1463.241482
289.98325,299,1463.532899
282.44614,299,1464.596778
283.1894,299,1464.899876
289.5938,299,1465.212567
288.002,299,1465.487825
285.0973,299,1465.76973
288.96445,299,1466.141573
286.66782,299,1466.408161
285.93274,299,1466.682799
284.58676,299,1466.994997
283.56018,299,1467.299288
283.27838,299,1467.573465
282.20206,299,1467.872384
289.61456,299,1468.157187
286.6254,299,1469.2382
283.50616,299,1469.541476
279.9856,299,1469.85644
276.62436,299,1471.53579
286.9662,299,1471.83346
282.74237,299,1472.127798
289.23743,299,1472.439762
289.6388,299,1472.755274
286.77383,299,1473.043866
289.26343,299,1473.346804
280.62488,299,1473.65451
287.08154,299,1473.959479
281.62277,299,1474.222264
286.74228,299,1474.53241
284.67896,299,1475.55541
276.06693,299,1475.865915
284.44766,299,1476.162531
282.69504,299,1476.511104
285.436,299,1476.871627
285.1281,299,1477.187672
285.66177,299,1477.540381
281.39532,299,1477.882227
286.26224,299,1478.28365
289.39203,299,1478.622737
284.77087,299,1478.918025
284.75897,299,1479.316827
286.6953,299,1479.777575
282.67792,299,1480.289747
281.54144,299,1481.67551
285.04645,299,1482.002842
279.27194,299,1482.301708
286.40137,299,1482.615435
276.92764,299,1482.912707
286.04163,299,1483.21426
286.68634,299,1483.491247
286.63498,299,1483.783489
279.78815,299,1484.095462
285.5672,299,1484.404016
287.06766,299,1484.741468
288.84393,299,1485.074761
290.02643,299,1485.379832
282.9272,299,1486.529253
284.24463,299,1486.836427
276.80322,299,1487.135072
290.0165,299,1487.453788
290.01996,299,1487.736374
280.88934,299,1488.028133
286.53363,299,1488.408623
287.72223,299,1488.703849
280.9466,299,1489.00591
287.58963,299,1489.315369
278.33374,299,1489.626281
288.36084,299,1489.986222
286.8962,299,1490.311971
277.76138,299,1490.621277
278.6971,299,1491.776503
285.1823,299,1492.204038
280.48596,299,1492.480531
281.30252,299,1492.912538
289.78595,299,1493.288903
287.1475,299,1493.614377
279.25,299,1493.960999
287.6957,299,1494.269608
278.3382,299,1494.5879
284.77145,299,1494.90703
282.40045,299,1495.232457
287.95557,299,1495.543496
278.3601,299,1495.856579
284.6299,299,1496.168997
277.45935,299,1497.338023
282.5134,299,1499.189859
279.6099,299,1499.52728
281.60526,299,1499.893405
281.13647,299,1500.193627
279.421,299,1500.482926
290.27988,299,1500.862885
284.42566,299,1501.197587
279.27902,299,1501.50522
286.94333,299,1501.806648
279.18848,299,1502.130487
284.73154,299,1502.405272
288.057,299,1502.704706
287.91537,299,1503.847767
284.16675,299,1504.21262
286.2102,299,1504.544324
280.1027,299,1504.926003
275.32062,299,1505.373919
285.96643,299,1505.758169
284.63162,299,1506.122706
284.30173,299,1506.498871
285.26266,299,1506.891568
287.98285,299,1507.247536
276.5576,299,1507.572591
287.98624,299,1507.924874
285.61636,299,1508.258589
286.40872,299,1508.526172
279.95767,299,1509.6983
283.93738,299,1509.999828
284.02136,299,1510.342845
285.90903,299,1510.720301
285.35196,299,1511.08085
280.13016,299,1511.379992
287.21622,299,1511.736787
286.06696,299,1512.105813
288.30252,299,1512.417642
286.75592,299,1512.750498
277.58716,299,1513.05542
287.49393,299,1513.379928
276.95755,299,1513.691527
286.72626,299,1514.015147
278.83197,299,1515.087839
280.4727,299,1515.408784
286.0447,299,1515.68131
288.0358,299,1515.973981
281.34555,299,1516.31782
288.7447,299,1516.617482
286.47296,299,1516.931856
285.4017,299,1517.241293
287.52728,299,1517.549664
286.39606,299,1517.86228
284.16052,299,1518.179428
276.21814,299,1518.499302
285.2188,299,1518.801408
277.71698,299,1519.096472
289.33813,299,1520.166525
287.53894,299,1520.503606
278.0629,299,1520.827189
287.0663,299,1521.14436
290.20642,299,1521.447773
285.92584,299,1521.779959
283.41992,299,1522.10221
289.52478,299,1522.394835
283.42258,299,1522.684813
288.5503,299,1522.999822
277.46744,299,1523.272846
287.33783,299,1523.572908
276.14758,299,1523.891275
284.57736,299,1526.267474
288.9119,299,1526.586081
282.4178,299,1526.885048
286.31177,299,1527.27304
282.81888,299,1527.589896
287.7343,299,1527.880629
285.82672,299,1528.182393
278.02158,299,1528.474607
285.61624,299,1528.778631
280.5622,299,1529.053375
283.1918,299,1529.336531
290.4508,299,1529.64518
278.6918,299,1529.948014
279.11795,299,1530.238656
286.93185,299,1531.313836
281.1413,299,1531.627938
284.6586,299,1531.942596
285.4923,299,1532.272482
287.82224,299,1532.60293
283.81558,299,1532.936737
289.29688,299,1533.263795
277.74088,299,1533.576237
278.50244,299,1533.850675
285.69904,299,1534.146916
290.61478,299,1534.449713
285.61774,299,1534.753296
285.84888,299,1535.047059
290.0728,299,1535.323608
281.92603,299,1536.417619
280.66885,299,1536.709345
286.48465,299,1537.005642
285.56152,299,1537.307417
285.0121,299,1537.618762
287.14932,299,1537.925987
277.00113,299,1538.198887
289.04254,299,1538.522965
288.6689,299,1538.85406
278.942,299,1539.181396
283.18457,299,1539.472892
279.4176,299,1539.761991
290.57727,299,1540.075624
285.91403,299,1541.272212
283.89056,299,1541.607756
287.997,299,1541.884814
285.5921,299,1542.214563
285.65518,299,1542.542393
283.0289,299,1542.848047
285.717,299,1543.145485
277.02295,299,1543.437841
289.91248,299,1543.77097
287.66116,299,1544.211136
280.28156,299,1544.550005
283.09674,299,1544.961325
276.03983,299,1545.283253
284.9196,299,1545.616026
281.44666,299,1546.736917
282.81958,299,1547.042849
277.13022,299,1547.345461
282.62518,299,1547.711291
283.87506,299,1548.042383
284.00867,299,1548.364273
285.97586,299,1548.67659
285.80453,299,1549.073355
291.2519,299,1549.38526
282.89005,299,1549.783784
282.22092,299,1550.102084
279.53738,299,1550.472954
285.42395,299,1552.309149
290.6996,299,1552.62031
287.61432,299,1553.637397
286.66418,299,1553.944844
283.68695,299,1554.251298
289.62302,299,1554.5694
282.24026,299,1554.855889
284.236,299,1555.137774
279.20322,299,1555.421343
284.65625,299,1555.700085
285.18857,299,1556.040475
289.74326,299,1556.336895
287.1184,299,1556.617002
289.78644,299,1556.914079
286.27615,299,1557.205757
282.6958,299,1558.332852
287.62265,299,1558.626113
287.51172,299,1558.97386
279.08002,299,1559.325898
286.5397,299,1559.618139
283.82184,299,1559.944616
287.11093,299,1560.284997
288.43332,299,1560.599655
285.72107,299,1560.914548
279.2087,299,1561.187912
281.4132,299,1561.497513
286.08362,299,1561.793154
281.24722,299,1562.064466
291.13757,299,1562.39211
290.28088,299,1563.50357
290.20142,299,1563.790265
284.0871,299,1564.086771
281.0735,299,1564.384214
282.77106,299,1564.677183
291.1231,299,1565.005369
280.1531,299,1565.317159
287.04703,299,1565.629493
284.02078,299,1565.939106
286.61075,299,1566.243346
283.41818,299,1566.538256
285.294,299,1566.845665
281.83548,299,1567.164237
283.14136,299,1567.481779
286.26865,299,1568.652583
287.49728,299,1569.000157
283.28433,299,1569.311378
290.40588,299,1569.611622
284.12265,299,1569.907032
278.99496,299,1570.231348
285.56586,299,1570.557657
282.5766,299,1570.878171
280.9292,299,1571.213666
285.35706,299,1571.632785
287.61633,299,1571.980981
290.32523,299,1572.697904
286.1392,299,1573.193831
284.92902,299,1573.594104
281.37903,299,1574.906998
276.73352,299,1575.255937
288.6494,299,1575.542776
282.7733,299,1575.866511
283.1458,299,1576.198267
282.20163,299,1576.541548
279.44904,299,1576.823308
283.63443,299,1577.118813
279.98596,299,1577.432448
286.4181,299,1579.233791
286.5139,299,1579.529033
285.1194,299,1579.95591
278.03683,299,1580.232311
284.07727,299,1581.278994
286.06665,299,1581.56709
284.7731,299,1581.902805
285.00266,299,1582.198781
289.27243,299,1582.494281
282.86334,299,1582.78818
280.9755,299,1583.1008
283.91937,299,1583.434459
286.50684,299,1583.816349
282.5387,299,1584.140596
278.67593,299,1584.430909
286.2177,299,1584.735517
286.0501,299,1585.018727
284.09042,299,1585.325132
285.19724,299,1586.453948
282.94434,299,1586.822409
288.25482,299,1587.111872
291.55533,299,1587.421362
288.4886,299,1587.796395
286.08948,299,1588.103364
277.37286,299,1588.416714
287.6185,299,1588.730108
286.30173,299,1589.034431
287.71008,299,1589.31973
287.41733,299,1589.639035
283.2321,299,1589.932561
282.93872,299,1590.248497
284.58292,299,1590.540078
287.52206,299,1591.672201
286.86755,299,1591.9821
287.83096,299,1592.298423
282.26797,299,1592.579484
291.58755,299,1592.87844
284.4882,299,1593.18275
281.94022,299,1593.459841
287.25427,299,1593.757203
280.32755,299,1594.06606
290.18036,299,1594.352346
283.94635,299,1594.693269
281.49994,299,1594.981075
282.5695,299,1595.270631
285.68805,299,1596.447541
289.1928,299,1596.760073
288.41858,299,1597.048315
287.6674,299,1597.371458
287.49826,299,1597.715982
284.11084,299,1598.096148
291.57816,299,1598.386498
290.11844,299,1598.705524
288.56143,299,1598.994021
286.1238,299,1599.268505
288.28543,299,1599.59664
285.06213,299,1599.909673
279.53787,299,1600.202014
290.1237,299,1600.499245
279.71796,299,1601.607199
284.23108,299,1601.933593
286.39746,299,1602.258749
288.3726,299,1602.545632
284.7848,299,1602.857733
285.11365,299,1603.160275
287.23264,299,1603.450443
285.61984,299,1603.748025
283.0308,299,1605.54122
275.05267,299,1606.069997
281.60858,299,1606.529852
289.18774,299,1606.908988
290.90103,299,1607.289858
275.98883,299,1607.661638
283.72205,299,1608.911878
287.8264,299,1609.341403
283.5256,299,1609.64192
277.80353,299,1609.952562
289.01822,299,1610.263714
290.40878,299,1610.570956
287.8063,299,1610.910891
288.8046,299,1611.214472
288.16107,299,1611.515039
286.63693,299,1611.864673
279.1462,299,1612.201188
281.21936,299,1612.532745
290.996,299,1612.801298
287.46747,299,1613.952737
289.2634,299,1614.294199
290.53503,299,1614.646659
285.25882,299,1614.956872
285.66666,299,1615.254473
287.2488,299,1615.541268
285.00128,299,1615.863089
279.30518,299,1616.185009
286.69534,299,1616.489339
281.67493,299,1616.799383
282.24356,299,1617.09021
281.28745,299,1617.422954
287.41785,299,1617.741395
284.81128,299,1618.082461
281.82138,299,1619.32137
278.40265,299,1619.639357
284.6332,299,1619.981193
281.6565,299,1620.276152
291.44858,299,1620.56492
280.1135,299,1620.888844
282.33582,299,1621.180049
287.29727,299,1621.501638
286.9936,299,1621.799623
288.85858,299,1622.136813
283.8096,299,1622.489409
288.29556,299,1622.79529
289.92526,299,1623.096712
283.39978,299,1623.421299
281.17807,299,1624.713718
289.51343,299,1625.046753
286.28317,299,1625.450849
285.13693,299,1625.777664
286.5687,299,1626.184571
288.01926,299,1626.605264
285.7906,299,1626.98159
282.47,299,1627.311974
286.20734,299,1627.633989
280.81656,299,1627.912852
288.18536,299,1628.247827
287.33923,299,1628.563281
282.6241,299,1628.913528
288.10892,299,1629.27738
284.2217,299,1630.47937
291.41745,299,1630.767652
288.02536,299,1631.067452
286.7215,299,1631.387834
291.17676,299,1631.673815
282.0233,299,1631.974989
285.94894,299,1633.638395
286.14877,299,1633.927499
285.56506,299,1634.213133
287.82184,299,1634.611412
282.19202,299,1634.915889
286.44537,299,1635.260188
287.2811,299,1635.577713
289.36865,299,1636.823644
289.52863,299,1637.153757
287.79794,299,1637.455986
285.62796,299,1637.775672
284.2577,299,1638.085948
279.58194,299,1638.368059
283.75305,299,1638.686282
285.61548,299,1639.041303
287.7891,299,1639.35525
289.74353,299,1639.657826
287.55048,299,1639.959425
289.4971,299,1640.255248
288.59448,299,1640.545146
288.9006,299,1640.847162
276.4994,299,1642.003077
276.32324,299,1642.258453
284.04782,299,1642.554332
281.6333,299,1642.870926
281.44394,299,1643.15395
283.08426,299,1643.452203
285.1793,299,1643.744233
284.88962,299,1644.106325
282.0381,299,1644.420599
286.5447,299,1644.752893
279.48123,299,1645.099542
288.79825,299,1645.429171
283.03754,299,1645.711335
286.30444,299,1646.061457
282.46207,299,1647.156329
277.29163,299,1647.440616
290.72455,299,1647.725798
282.54764,299,1648.030558
283.36957,299,1648.342574
279.05396,299,1648.627995
286.35602,299,1648.940524
283.1484,299,1649.217816
284.50714,299,1649.507402
288.49332,299,1649.82692
285.67603,299,1650.157187
290.63266,299,1650.469762
281.903,299,1650.795501
278.26562,299,1651.99648
286.27963,299,1652.332821
287.2052,299,1652.630669
279.92313,299,1652.97706
288.21176,299,1653.267007
286.39398,299,1653.540524
287.78726,299,1653.881019
289.7291,299,1654.176728
280.9946,299,1654.470116
282.9691,299,1654.834196
288.7461,299,1655.185061
278.13055,299,1655.568037
285.76215,299,1655.939372
285.4211,299,1656.278391
284.829,299,1657.442176
286.10367,299,1657.73313
279.21753,299,1658.080829
279.12927,299,1658.383437
286.8792,299,1658.688304
282.81998,299,1660.380289
286.35754,299,1660.713
286.61066,299,1661.029274
285.58044,299,1661.346909
290.05746,299,1661.626686
290.5306,299,1661.915064
288.06897,299,1662.25873
277.96082,299,1662.56541
289.23715,299,1662.867108
287.87863,299,1663.940501
285.56076,299,1664.240088
285.32858,299,1664.549841
281.75916,299,1664.884942
289.1993,299,1665.214158
286.9956,299,1665.519274
282.45465,299,1665.801734
284.81976,299,1666.092968
284.60162,299,1666.432207
279.39404,299,1666.772895
284.31482,299,1667.108432
281.5312,299,1667.416499
281.9042,299,1667.69704
287.08835,299,1668.809759
288.81317,299,1669.096994
280.38818,299,1669.383113
279.49237,299,1669.695148
277.50452,299,1669.970369
288.7668,299,1670.262493
280.44357,299,1670.55906
285.90167,299,1670.851041
290.465,299,1671.157576
290.13882,299,1671.479097
277.14832,299,1671.798377
287.6783,299,1672.116956
289.35928,299,1672.413644
291.18167,299,1672.698297
286.1352,299,1673.799094
286.6115,299,1674.128459
280.55463,299,1674.416095
283.45627,299,1674.775152
278.178,299,1675.094538
286.57242,299,1675.413741
281.22104,299,1675.741849
286.4738,299,1676.071805
284.49078,299,1676.383758
283.9042,299,1676.683676
281.4148,299,1677.017148
285.01685,299,1677.346145
287.7098,299,1677.633899
286.88947,299,1677.925174
289.0765,299,1678.992083
290.39078,299,1679.323679
287.44678,299,1679.631652
285.35428,299,1680.034563
290.63873,299,1680.362582
288.7581,299,1680.665249
290.1485,299,1681.041139
279.06055,299,1681.345924
277.8245,299,1681.659856
286.37698,299,1681.963867
284.20114,299,1682.248275
285.17258,299,1682.54642
285.1903,299,1682.836718
278.86313,299,1683.150155
288.8705,299,1684.301344
284.40076,299,1684.620206
278.66568,299,1684.95394
283.28156,299,1686.743227
284.05322,299,1687.065203
283.55127,299,1687.406688
282.4516,299,1687.73702
281.89737,299,1688.052697
288.7302,299,1688.31755
285.5194,299,1688.602327
278.4408,299,1688.903912
