rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,time/fps,time/total_timesteps,train/std,train/value_loss,train/clip_fraction,train/clip_range,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/approx_kl,train/entropy_loss,train/loss,eval/mean_reward,eval/mean_ep_length
277.26202392578125,381,299.0,112,601,229376,0.5901089310646057,7.147073558826378e-05,0.15361328125,0.2,0.9999655485153198,-0.017905442167830188,7.2672e-05,1190,0.013770491,-2.6351431511342525,-0.03567725792527199,,
277.30810546875,384,299.0,113,601,231424,0.5864123106002808,7.108954663976874e-05,0.136767578125,0.2,0.9999520778656006,-0.014424527982191649,7.062400000000001e-05,1200,0.012701184,-2.624403293430805,-0.005343553610146046,,
277.482666015625,388,299.0,114,601,233472,0.584889829158783,6.416405760205635e-05,0.139697265625,0.2,0.9999479055404663,-0.018097635901358444,6.8576e-05,1210,0.01489021,-2.6096889853477476,-0.04716087505221367,,
277.64434814453125,391,299.0,115,601,235520,0.582879364490509,0.00011714471742152455,0.14765625,0.2,0.9999321699142456,-0.01872784559527645,6.652799999999998e-05,1220,0.0124364095,-2.60218788087368,-0.05107604339718819,,
277.9156188964844,395,299.0,116,601,237568,0.5809652209281921,8.486189257723708e-05,0.139453125,0.2,0.9999383687973022,-0.017750574435194722,6.447999999999999e-05,1230,0.012295278,-2.590661397576332,-0.015889346599578857,,
277.73468017578125,398,299.0,117,601,239616,0.5778250098228455,0.00012894146946109685,0.138330078125,0.2,0.9998747706413269,-0.013768743581022137,6.243199999999999e-05,1240,0.0084627345,-2.5780987344682216,-0.060443006455898285,,
279.2199401855469,401,299.0,118,602,241664,0.5754538178443909,7.067160292422159e-05,0.134814453125,0.2,0.9999478459358215,-0.02084171106835129,6.0383999999999996e-05,1250,0.012845082,-2.5639654390513895,-0.004006541334092617,,
,,,,,243076,0.5726036429405212,6.53987749103635e-05,0.11728515625,0.2,0.9999621510505676,-0.0121802697860403,5.8336000000000005e-05,1260,0.010778212,-2.5497301392257214,-0.046629030257463455,284.6182861328125,299.0
279.49169921875,406,299.0,119,600,243712,,,,,,,,,,,,,
280.28692626953125,409,299.0,120,600,245760,0.5704643726348877,6.492250622613938e-05,0.141162109375,0.2,0.9999694228172302,-0.019732305115030612,5.6288000000000014e-05,1270,0.013522165,-2.5349733002483843,-0.050071779638528824,,
280.3214111328125,412,299.0,121,600,247808,0.5676663517951965,4.786455772887166e-05,0.135546875,0.2,0.9999701380729675,-0.014347080250445288,5.423999999999998e-05,1280,0.011834171,-2.521508088707924,-0.03128017112612724,,
280.1527099609375,415,299.0,122,600,249856,0.5681722164154053,5.577209810780914e-05,0.097412109375,0.2,0.9999674558639526,-0.015537206358567346,5.219199999999999e-05,1290,0.009897814,-2.514400904625654,-0.03137136250734329,,
280.227294921875,419,299.0,123,600,251904,0.5665505528450012,9.769443381628662e-05,0.118505859375,0.2,0.9999211430549622,-0.01504653523588786,5.014399999999999e-05,1300,0.011569329,-2.5103668913245203,-0.023112492635846138,,
280.1139221191406,422,299.0,124,601,253952,0.5647708177566528,5.160745823786783e-05,0.139599609375,0.2,0.9999662637710571,-0.019562358689290703,4.8096e-05,1310,0.011516499,-2.5007503658533095,-0.03186017647385597,,
280.1758728027344,425,299.0,125,600,256000,0.5631498694419861,6.0263513660174794e-05,0.123779296875,0.2,0.9999527931213379,-0.01630565136583755,4.604800000000001e-05,1320,0.012224443,-2.491395177692175,-0.056826770305633545,,
279.8804016113281,429,299.0,126,601,258048,0.5634596347808838,7.90596689398626e-05,0.1193359375,0.2,0.9999454021453857,-0.01667631667223759,4.399999999999998e-05,1330,0.011279611,-2.486873544752598,-0.04710901156067848,,
279.6495361328125,432,299.0,127,601,260096,0.5615695118904114,6.523303292169658e-05,0.1033203125,0.2,0.9999685287475586,-0.01551065287349047,4.195199999999999e-05,1340,0.010291248,-2.4824118427932262,-0.016778836026787758,,
279.9813537597656,435,299.0,128,601,262144,0.5607061386108398,6.028832410152063e-05,0.10185546875,0.2,0.9999592304229736,-0.01883246326178778,3.990399999999999e-05,1350,0.009236816,-2.474341782927513,-0.028902921825647354,,
,,,,,263076,0.5592376589775085,6.619553396376432e-05,0.096044921875,0.2,0.9999644160270691,-0.017708913153910544,3.7856e-05,1360,0.007719536,-2.468021236360073,-0.03837696090340614,283.6995544433594,299.0
279.9506530761719,440,299.0,129,599,264192,,,,,,,,,,,,,
279.10614013671875,443,299.0,130,599,266240,0.5590246319770813,6.652830729763082e-05,0.096875,0.2,0.9999524354934692,-0.015452585640741746,3.5808e-05,1370,0.009440992,-2.461962769925594,-0.041131097823381424,,
279.30059814453125,446,299.0,131,600,268288,0.5582380890846252,0.0008333643720106921,0.129150390625,0.2,0.9992318749427795,-0.0199894199911796,3.376000000000001e-05,1380,0.010902862,-2.4586415186524393,-0.04182678461074829,,
279.6806945800781,450,299.0,132,600,270336,0.5567477345466614,6.450453864204064e-05,0.092236328125,0.2,0.9999661445617676,-0.014378680313529912,3.1711999999999984e-05,1390,0.007603048,-2.4516489818692206,-0.03358551859855652,,
279.7811584472656,453,299.0,133,600,272384,0.5562644600868225,6.901284787090845e-05,0.090234375,0.2,0.9999383687973022,-0.01367413095649681,2.966399999999999e-05,1400,0.008944627,-2.446879204362631,-0.031148314476013184,,
279.7375793457031,456,299.0,134,600,274432,0.5552451014518738,4.7380994533341433e-05,0.10703125,0.2,0.9999759197235107,-0.016008711299218704,2.7615999999999994e-05,1410,0.009961807,-2.442643290758133,-0.025454431772232056,,
279.5798645019531,460,299.0,135,600,276480,0.5548515319824219,6.445336149454305e-05,0.0966796875,0.2,0.999960720539093,-0.016825468535535036,2.5568e-05,1420,0.008542129,-2.4385796263813972,-0.032966431230306625,,
279.3571472167969,463,299.0,136,600,278528,0.5540187358856201,0.00025298072476971357,0.05595703125,0.2,0.999740719795227,-0.013397947521298192,2.3520000000000005e-05,1430,0.007269092,-2.4354058615863323,-0.03968915715813637,,
279.3969421386719,466,299.0,137,600,280576,0.55345219373703,6.934350709286718e-05,0.08681640625,0.2,0.9999560713768005,-0.014541029882093427,2.147200000000001e-05,1440,0.009388299,-2.4317877061665056,-0.035067182034254074,,
279.7038879394531,470,299.0,138,600,282624,0.5523573756217957,7.707796157774283e-05,0.095751953125,0.2,0.9999154210090637,-0.01581915660717641,1.9423999999999985e-05,1450,0.00876244,-2.4271892711520193,-0.04012145474553108,,
,,,,,283076,0.5520657896995544,6.714978409831929e-05,0.06669921875,0.2,0.9999551773071289,-0.013167112917290068,1.737599999999999e-05,1460,0.0074001253,-2.4230130702257155,-0.03969305008649826,285.15264892578125,299.0
279.96728515625,475,299.0,139,599,284672,,,,,,,,,,,,,
280.1262512207031,478,299.0,140,599,286720,0.5516946315765381,5.436221360071159e-05,0.066455078125,0.2,0.9999701380729675,-0.013646073383279144,1.5327999999999996e-05,1470,0.0065205353,-2.4211698904633523,-0.038736745715141296,,
280.3696594238281,481,299.0,141,599,288768,0.5509553551673889,6.71577762744846e-05,0.066064453125,0.2,0.9999653100967407,-0.012296387864626012,1.3280000000000002e-05,1480,0.006681205,-2.417932057380676,-0.026886215433478355,,
280.3179626464844,484,299.0,142,599,290816,0.5502966046333313,4.6642080911851734e-05,0.030419921875,0.2,0.9999785423278809,-0.008101639406231698,1.1232000000000007e-05,1490,0.0045338077,-2.4138930082321166,-0.03938290476799011,,
280.4599304199219,488,299.0,143,599,292864,0.5502752661705017,0.00019997658733927892,0.08486328125,0.2,0.9998173713684082,-0.011053570887452225,9.184000000000014e-06,1500,0.007094172,-2.411929801106453,-0.03379235416650772,,
280.3943786621094,491,299.0,144,599,294912,0.5499618053436279,8.376712830227007e-05,0.063720703125,0.2,0.9999567866325378,-0.01300629496035981,7.135999999999986e-06,1510,0.0061731744,-2.4109323255717756,-0.011410723440349102,,
281.2568054199219,494,299.0,145,600,296960,0.5498525500297546,9.1877541001395e-05,0.03369140625,0.2,0.9999351501464844,-0.009709607882177807,5.087999999999992e-06,1520,0.0051388755,-2.4095343329012393,-0.014505637809634209,,
281.4970397949219,498,299.0,146,600,299008,0.5497164726257324,6.793862556264685e-05,0.029443359375,0.2,0.9999681711196899,-0.009631501344119896,3.039999999999998e-06,1530,0.0048645902,-2.40878774151206,-0.03207176551222801,,
281.7171630859375,501,299.0,147,600,301056,0.5497128963470459,8.93315927214644e-05,9.765625e-05,0.2,0.9999580383300781,-0.002355299705232028,9.920000000000038e-07,1540,0.0007533891,-2.4084023550152778,-0.01424338761717081,,
